symbol,date,sentiment_signal
STT,1/24/2013,6
ED,1/24/2013,6
ORCL,1/24/2013,-1
IPG,1/24/2013,6
VRSN,1/24/2013,6
PM,1/24/2013,6
MHFI,1/24/2013,6
CAM,1/24/2013,6
SKS,1/24/2013,2
NTAP,1/24/2013,2
ALL,1/24/2013,6
FL,1/24/2013,3
ADI,1/24/2013,2
CSCO,1/24/2013,-1
EBAY,1/24/2013,5
MRK,1/24/2013,6
LOW,1/24/2013,-1
APH,1/24/2013,6
CTL,1/24/2013,6
JOSB,1/24/2013,6
BBT,1/24/2013,4
MS,1/24/2013,1
COH,1/24/2013,-3
VIAB,1/24/2013,6
EFX,1/24/2013,6
NOV,1/24/2013,6
SYMC,1/24/2013,-1
ICE,1/24/2013,6
TDC,1/24/2013,6
CMI,1/24/2013,6
SWK,1/24/2013,2
XYL,1/24/2013,6
ARO,1/24/2013,3
ACE,1/24/2013,6
TM,1/24/2013,2
ANF,1/24/2013,2
PGR,1/24/2013,2
HCN,1/24/2013,6
MRO,1/24/2013,6
DGX,1/24/2013,2
INTC,1/24/2013,1
DSW,1/24/2013,1
ITW,1/24/2013,6
FDO,1/24/2013,6
SHW,1/24/2013,6
JNJ,1/24/2013,4
CVX,1/24/2013,1
BKS,1/24/2013,1
ADBE,1/24/2013,6
AA,1/24/2013,3
GRMN,1/24/2013,6
NFLX,1/24/2013,-1
GOOG,1/24/2013,6
STX,1/24/2013,6
ARG,1/24/2013,6
GILD,1/24/2013,2
BXP,1/24/2013,6
GT,1/24/2013,2
MYL,1/24/2013,3
HRS,1/24/2013,6
HOTT,1/24/2013,1
DKS,1/24/2013,6
CTAS,1/24/2013,2
WPO,1/24/2013,6
HPQ,1/24/2013,1
RDC,1/24/2013,6
TAP,1/24/2013,6
XEL,1/24/2013,6
SNE,1/24/2013,6
DOW,1/24/2013,3
PH,1/24/2013,6
NYX,1/24/2013,6
CAB,1/24/2013,3
XLNX,1/24/2013,6
FHN,1/24/2013,6
HP,1/24/2013,6
BSX,1/24/2013,2
ABC,1/24/2013,2
IP,1/24/2013,2
PNC,1/24/2013,1
COST,1/24/2013,2
WAG,1/24/2013,3
CNX,1/24/2013,6
YUM,1/24/2013,4
COP,1/24/2013,6
LM,1/24/2013,2
DISCA,1/24/2013,6
VTR,1/24/2013,6
HUM,1/24/2013,1
BRK-B,1/24/2013,1
FTR,1/24/2013,2
PCAR,1/24/2013,6
GPS,1/24/2013,1
WAT,1/24/2013,6
PG,1/24/2013,6
PHM,1/24/2013,2
KIM,1/24/2013,2
PXP,1/24/2013,4
HAL,1/24/2013,1
JCI,1/24/2013,6
DNB,1/24/2013,6
ZMH,1/24/2013,6
XL,1/24/2013,6
V,1/24/2013,2
ROST,1/24/2013,6
PCG,1/24/2013,6
NI,1/24/2013,6
EMR,1/24/2013,6
AVB,1/24/2013,6
FLS,1/24/2013,6
HOG,1/24/2013,2
NVDA,1/24/2013,1
COG,1/24/2013,6
MNST,1/24/2013,2
ACN,1/24/2013,1
LO,1/24/2013,6
MGM,1/24/2013,1
LEN,1/24/2013,3
MON,1/24/2013,2
UNP,1/24/2013,6
HIG,1/24/2013,6
SRCL,1/24/2013,6
ETR,1/24/2013,6
ADT,1/24/2013,1
ECL,1/24/2013,6
MOS,1/24/2013,6
WMT,1/24/2013,5
NE,1/24/2013,6
MOLX,1/24/2013,6
THC,1/24/2013,6
IR,1/24/2013,6
WFC,1/24/2013,6
BTU,1/24/2013,3
UNH,1/24/2013,6
BMY,1/24/2013,6
BA,1/24/2013,5
PCS,1/24/2013,6
KSS,1/24/2013,6
CMS,1/24/2013,2
CELG,1/24/2013,1
MCO,1/24/2013,2
EOG,1/24/2013,1
DELL,1/24/2013,3
GS,1/24/2013,-3
CMCSA,1/24/2013,1
PPL,1/24/2013,6
SCHW,1/24/2013,-3
CVS,1/24/2013,6
AMZN,1/24/2013,4
APC,1/24/2013,6
VLO,1/24/2013,6
DHR,1/24/2013,2
INTU,1/24/2013,2
HSP,1/24/2013,6
SCHL,1/24/2013,6
VNO,1/24/2013,2
ABT,1/24/2013,6
CF,1/24/2013,6
WIN,1/24/2013,6
WYNN,1/24/2013,6
FIS,1/24/2013,6
FMC,1/24/2013,6
JOY,1/24/2013,3
STZ,1/24/2013,6
MMC,1/24/2013,6
SCG,1/24/2013,6
ANN,1/24/2013,-1
TMK,1/24/2013,6
STI,1/24/2013,6
OI,1/24/2013,6
QCOM,1/24/2013,-1
STJ,1/24/2013,1
SAI,1/24/2013,6
SE,1/24/2013,6
TER,1/24/2013,6
ATVI,1/24/2013,-1
ADP,1/24/2013,6
PNW,1/24/2013,6
WHR,1/24/2013,6
DNR,1/24/2013,6
NDAQ,1/24/2013,1
PEP,1/24/2013,6
LEG,1/24/2013,6
P,1/24/2013,4
IVZ,1/24/2013,2
BBBY,1/24/2013,6
HAR,1/24/2013,2
MAT,1/24/2013,2
SYK,1/24/2013,3
DO,1/24/2013,6
BMC,1/24/2013,2
DLPH,1/24/2013,6
WTW,1/24/2013,3
AMT,1/24/2013,6
PFE,1/24/2013,6
AMD,1/24/2013,-1
VITC,1/24/2013,-1
JPM,1/24/2013,-1
KO,1/24/2013,-1
LLTC,1/24/2013,6
CAT,1/24/2013,-3
RL,1/24/2013,3
SWN,1/24/2013,6
APD,1/24/2013,1
LH,1/24/2013,6
X,1/24/2013,2
WYN,1/24/2013,6
CBS,1/24/2013,6
ROK,1/24/2013,6
FISV,1/25/2013,1
LLTC,1/25/2013,6
BDX,1/25/2013,6
HCN,1/25/2013,6
DO,1/25/2013,6
FHN,1/25/2013,6
TEL,1/25/2013,2
VPRT,1/25/2013,1
HON,1/25/2013,3
TGT,1/25/2013,-1
AON,1/25/2013,2
VNO,1/25/2013,2
DLPH,1/25/2013,2
LEG,1/25/2013,2
FFIV,1/25/2013,6
WYN,1/25/2013,6
MO,1/25/2013,2
COG,1/25/2013,6
AAPL,1/25/2013,6
NOV,1/25/2013,6
SRCL,1/25/2013,6
ADT,1/25/2013,1
SFLY,1/25/2013,3
MSI,1/25/2013,1
FTR,1/25/2013,2
MA,1/25/2013,6
SYK,1/25/2013,6
CSCO,1/25/2013,-1
SHLD,1/25/2013,6
SNI,1/25/2013,6
PHM,1/25/2013,2
CMI,1/25/2013,6
EQR,1/25/2013,2
CA,1/25/2013,-1
CNX,1/25/2013,6
NDAQ,1/25/2013,1
ZMH,1/25/2013,6
BMS,1/25/2013,6
JWN,1/25/2013,-1
IBM,1/25/2013,3
MRO,1/25/2013,6
GRMN,1/25/2013,6
EMR,1/25/2013,6
NSC,1/25/2013,2
SNDK,1/25/2013,6
WU,1/25/2013,6
LLL,1/25/2013,6
ACI,1/25/2013,5
FB,1/25/2013,-1
VIAB,1/25/2013,6
BF-B,1/25/2013,2
OMC,1/25/2013,6
RTN,1/25/2013,6
ORCL,1/25/2013,-1
ADBE,1/25/2013,6
PXD,1/25/2013,6
INTU,1/25/2013,2
BK,1/25/2013,3
EMC,1/25/2013,-1
AGN,1/25/2013,6
F,1/25/2013,1
HOV,1/25/2013,6
ORLY,1/25/2013,6
MDLZ,1/25/2013,1
BMC,1/25/2013,2
IR,1/25/2013,6
ROK,1/25/2013,6
ARG,1/25/2013,2
EBAY,1/25/2013,6
PSX,1/25/2013,2
APH,1/25/2013,6
ARNA,1/25/2013,-3
ACN,1/25/2013,1
KMB,1/25/2013,6
PKI,1/25/2013,6
WTW,1/25/2013,3
FL,1/25/2013,3
AET,1/25/2013,1
ATVI,1/25/2013,-1
MJN,1/25/2013,6
SPLS,1/25/2013,3
SIRI,1/25/2013,3
AMD,1/25/2013,-1
UNP,1/25/2013,1
USB,1/25/2013,2
TROW,1/25/2013,6
MCO,1/25/2013,2
R,1/25/2013,6
GE,1/25/2013,4
FIS,1/25/2013,6
SLB,1/25/2013,6
ADP,1/25/2013,6
RSH,1/25/2013,1
INTC,1/25/2013,3
EIX,1/25/2013,6
L,1/25/2013,6
JCI,1/25/2013,6
NI,1/25/2013,6
XL,1/25/2013,6
BA,1/25/2013,1
ETFC,1/25/2013,6
ADSK,1/25/2013,6
URBN,1/25/2013,6
ZLC,1/25/2013,3
TDC,1/25/2013,6
APD,1/25/2013,1
IGT,1/25/2013,6
OXY,1/25/2013,6
TIF,1/25/2013,-1
VMC,1/25/2013,6
AVP,1/25/2013,1
EXC,1/25/2013,2
DIS,1/25/2013,2
CCL,1/25/2013,6
DE,1/25/2013,6
APA,1/25/2013,2
PNR,1/25/2013,6
VALE,1/25/2013,1
TIBX,1/25/2013,6
GS,1/25/2013,-1
SNA,1/25/2013,6
JOY,1/25/2013,3
TM,1/25/2013,5
NYX,1/25/2013,6
NILE,1/25/2013,4
CAM,1/25/2013,6
LO,1/25/2013,6
AN,1/25/2013,6
THC,1/25/2013,2
M,1/25/2013,-1
PPG,1/25/2013,1
WPX,1/25/2013,6
BBY,1/25/2013,2
FRX,1/25/2013,2
KLAC,1/25/2013,6
EXPE,1/25/2013,6
T,1/25/2013,-1
EL,1/25/2013,3
PSA,1/25/2013,6
ZNGA,1/25/2013,-1
BKS,1/25/2013,1
GILD,1/25/2013,4
CTXS,1/25/2013,2
SCHW,1/25/2013,-3
A,1/25/2013,6
CCE,1/25/2013,2
IVZ,1/25/2013,2
SCHL,1/25/2013,6
KMX,1/25/2013,6
CMCSA,1/25/2013,1
PCG,1/25/2013,6
GME,1/25/2013,6
GCI,1/25/2013,2
ANF,1/25/2013,2
LH,1/25/2013,6
VTR,1/25/2013,6
FDX,1/25/2013,6
CMG,1/25/2013,-1
HSP,1/25/2013,6
SYY,1/25/2013,2
DHI,1/25/2013,2
FMC,1/25/2013,6
FLWS,1/25/2013,3
UNH,1/25/2013,6
ED,1/25/2013,6
HRL,1/25/2013,6
NRG,1/25/2013,2
TXN,1/25/2013,1
TEG,1/25/2013,2
ICE,1/25/2013,6
MWV,1/25/2013,6
SE,1/25/2013,6
TWX,1/25/2013,2
TRV,1/25/2013,6
PETM,1/25/2013,-3
ROP,1/25/2013,6
CINF,1/25/2013,6
NWSA,1/25/2013,1
MET,1/25/2013,6
MS,1/25/2013,2
ALTR,1/25/2013,1
KO,1/25/2013,-1
NLY,1/25/2013,6
MCHP,1/25/2013,6
MON,1/25/2013,6
RHI,1/25/2013,6
SCG,1/25/2013,6
WM,1/25/2013,6
PH,1/25/2013,6
SD,1/25/2013,-1
YHOO,1/25/2013,6
OI,1/25/2013,6
SWN,1/25/2013,6
ADM,1/25/2013,6
KIM,1/25/2013,6
ISRG,1/25/2013,5
MNST,1/25/2013,2
TRIP,1/25/2013,6
ECL,1/25/2013,6
JBL,1/25/2013,6
MOS,1/25/2013,6
VZ,1/25/2013,-1
CHRW,1/25/2013,6
MCP,1/25/2013,-1
AIG,1/25/2013,-1
HCBK,1/25/2013,6
STI,1/25/2013,6
HNZ,1/25/2013,2
QEP,1/25/2013,6
HP,1/25/2013,6
RDC,1/25/2013,6
AMP,1/25/2013,2
FDO,1/25/2013,6
SWY,1/25/2013,-1
MOLX,1/25/2013,6
PRGO,1/25/2013,6
VLO,1/25/2013,6
ALXN,1/25/2013,6
HIG,1/25/2013,6
BAX,1/25/2013,6
MAR,1/25/2013,6
FCX,1/25/2013,-3
CBS,1/25/2013,1
COF,1/25/2013,6
BAC,1/25/2013,-1
XYL,1/25/2013,6
CMS,1/25/2013,2
TSN,1/25/2013,6
VITC,1/25/2013,-1
AZO,1/25/2013,1
EMN,1/25/2013,6
PBI,1/25/2013,6
PCCC,1/25/2013,1
KMI,1/25/2013,6
CIM,1/25/2013,1
WFM,1/25/2013,6
PCS,1/25/2013,6
PEP,1/25/2013,6
HPQ,1/25/2013,1
AMAT,1/25/2013,6
WDC,1/25/2013,1
MMR,1/25/2013,1
HUM,1/25/2013,1
MU,1/25/2013,1
CVC,1/25/2013,6
EXPD,1/25/2013,6
CME,1/25/2013,3
NTRI,1/25/2013,1
MDT,1/25/2013,2
NBL,1/25/2013,6
APOL,1/25/2013,2
MRK,1/25/2013,2
PX,1/25/2013,3
AIV,1/25/2013,6
WFC,1/25/2013,5
DOV,1/25/2013,6
MSFT,1/25/2013,6
FITB,1/25/2013,1
NXY,1/25/2013,-1
ITW,1/25/2013,6
HSY,1/25/2013,6
GD,1/25/2013,1
CMA,1/25/2013,2
ARO,1/25/2013,3
CRM,1/25/2013,6
AMT,1/25/2013,2
ROST,1/25/2013,6
JCP,1/25/2013,1
NTAP,1/25/2013,2
GNW,1/25/2013,2
IFF,1/25/2013,2
CSC,1/25/2013,6
CVH,1/25/2013,6
PCLN,1/25/2013,6
DVA,1/25/2013,2
NEE,1/25/2013,2
TMK,1/25/2013,6
ETR,1/25/2013,6
SKS,1/25/2013,2
PNW,1/25/2013,6
CHK,1/25/2013,4
S,1/25/2013,-1
ZION,1/25/2013,6
ACE,1/25/2013,6
CB,1/25/2013,6
NVDA,1/25/2013,1
MHFI,1/25/2013,6
CI,1/25/2013,6
PG,1/25/2013,6
MAS,1/25/2013,6
XLNX,1/25/2013,6
GRPN,1/25/2013,-1
EW,1/25/2013,6
LLY,1/25/2013,2
TYC,1/25/2013,2
PBCT,1/25/2013,6
FLR,1/25/2013,2
WPO,1/25/2013,6
WY,1/25/2013,2
TMO,1/25/2013,6
WYNN,1/25/2013,6
BIG,1/25/2013,6
KR,1/25/2013,-1
XRAY,1/25/2013,6
MPC,1/25/2013,6
HD,1/25/2013,6
HAS,1/25/2013,2
DAL,1/25/2013,2
EQT,1/25/2013,6
CVX,1/25/2013,1
BHI,1/25/2013,1
RL,1/25/2013,3
HRS,1/25/2013,6
ABBV,1/25/2013,6
MAT,1/25/2013,1
AVB,1/25/2013,6
GPC,1/25/2013,6
NE,1/25/2013,6
EXPR,1/25/2013,6
BSX,1/25/2013,2
CF,1/25/2013,6
UTX,1/25/2013,3
JNJ,1/25/2013,6
TE,1/25/2013,6
PETS,1/25/2013,1
NU,1/25/2013,6
DELL,1/25/2013,1
ESV,1/25/2013,6
FLIR,1/25/2013,2
PWR,1/25/2013,6
PPL,1/25/2013,6
AEO,1/25/2013,1
AEE,1/25/2013,2
ANN,1/25/2013,-1
FOSL,1/25/2013,1
EOG,1/25/2013,3
AKAM,1/25/2013,2
MYL,1/25/2013,3
WHR,1/25/2013,6
GMCR,1/25/2013,-3
CERN,1/25/2013,6
IP,1/25/2013,2
NTRS,1/25/2013,6
TAP,1/25/2013,6
FTI,1/25/2013,6
ADI,1/25/2013,2
PRU,1/25/2013,6
SWK,1/25/2013,2
CAT,1/25/2013,-1
BLK,1/25/2013,-3
SO,1/25/2013,6
MUR,1/25/2013,6
RHT,1/25/2013,2
CCI,1/25/2013,1
SLM,1/25/2013,6
CPB,1/25/2013,6
DG,1/25/2013,1
HAL,1/25/2013,1
LYB,1/25/2013,6
ATI,1/25/2013,2
KRFT,1/25/2013,2
DOW,1/25/2013,4
CAG,1/25/2013,6
PCL,1/25/2013,6
CTAS,1/25/2013,2
XEL,1/25/2013,6
C,1/25/2013,-3
DTE,1/25/2013,6
PAYX,1/25/2013,6
WEC,1/25/2013,2
DPS,1/25/2013,2
NBR,1/25/2013,2
MMC,1/25/2013,6
BCR,1/25/2013,6
AMZN,1/25/2013,6
UPS,1/25/2013,6
ABC,1/25/2013,6
DNR,1/25/2013,6
GAS,1/25/2013,6
GOOG,1/25/2013,1
BBT,1/25/2013,4
OKE,1/25/2013,2
GWW,1/25/2013,1
DKS,1/25/2013,6
PFE,1/25/2013,6
DFS,1/25/2013,2
DGX,1/25/2013,2
DTV,1/25/2013,6
AFL,1/25/2013,3
PCP,1/25/2013,2
CL,1/25/2013,6
VFC,1/25/2013,6
CAH,1/25/2013,6
X,1/25/2013,2
ESRX,1/25/2013,1
GT,1/25/2013,2
DDS,1/25/2013,3
PGR,1/25/2013,2
AVY,1/25/2013,6
KSS,1/25/2013,6
SNE,1/25/2013,5
DISCA,1/25/2013,6
PFG,1/25/2013,6
JNPR,1/25/2013,-1
SAI,1/25/2013,6
AXP,1/25/2013,6
LRCX,1/25/2013,2
DNB,1/25/2013,6
V,1/25/2013,2
STX,1/25/2013,2
NFX,1/25/2013,6
K,1/25/2013,6
LNC,1/25/2013,6
MCD,1/25/2013,-3
AA,1/25/2013,3
TJX,1/25/2013,6
LOW,1/25/2013,-1
MKC,1/25/2013,6
BIIB,1/25/2013,6
SYMC,1/25/2013,-3
CSX,1/25/2013,-1
HRB,1/25/2013,2
BLL,1/25/2013,6
WMT,1/25/2013,6
COH,1/25/2013,-3
LEN,1/25/2013,1
BEN,1/25/2013,6
DSW,1/25/2013,1
DD,1/25/2013,6
CAB,1/25/2013,3
DF,1/25/2013,6
AEP,1/25/2013,6
BXP,1/25/2013,6
ABT,1/25/2013,6
PNC,1/25/2013,1
VRSN,1/25/2013,3
PM,1/25/2013,2
NKE,1/25/2013,-1
COST,1/25/2013,2
SPG,1/25/2013,6
CFN,1/25/2013,6
HOTT,1/25/2013,1
TSO,1/25/2013,6
LM,1/25/2013,2
TSS,1/25/2013,6
STZ,1/25/2013,6
LUK,1/25/2013,6
D,1/25/2013,6
IRM,1/25/2013,6
STJ,1/25/2013,4
GLW,1/25/2013,1
SBUX,1/25/2013,6
APC,1/25/2013,6
BEAM,1/25/2013,2
CVS,1/25/2013,6
MMM,1/25/2013,2
LSI,1/25/2013,6
MGM,1/25/2013,4
HBAN,1/25/2013,4
ETN,1/25/2013,6
DHR,1/25/2013,2
VAR,1/25/2013,6
WMB,1/25/2013,2
AES,1/25/2013,6
LUV,1/25/2013,3
RF,1/25/2013,1
GPS,1/25/2013,1
BWA,1/25/2013,2
LMT,1/25/2013,1
EFX,1/25/2013,2
DLX,1/25/2013,1
FE,1/25/2013,6
HAR,1/25/2013,2
P,1/25/2013,6
CNP,1/25/2013,6
FSLR,1/25/2013,2
NOC,1/25/2013,6
JEC,1/25/2013,6
TWC,1/25/2013,2
UNM,1/25/2013,6
SRE,1/25/2013,6
CTL,1/25/2013,6
RRC,1/25/2013,6
NWL,1/25/2013,6
HOT,1/25/2013,2
WIN,1/25/2013,6
ACOM,1/25/2013,-1
GES,1/25/2013,3
PEG,1/25/2013,6
GIS,1/25/2013,6
ALL,1/25/2013,2
KEY,1/25/2013,2
BTU,1/25/2013,1
IPG,1/25/2013,6
JDSU,1/25/2013,2
PCAR,1/25/2013,6
HES,1/25/2013,6
PDCO,1/25/2013,6
WPI,1/25/2013,6
NEM,1/25/2013,6
COV,1/25/2013,6
BMY,1/25/2013,6
DLTR,1/25/2013,6
HOG,1/25/2013,2
DUK,1/25/2013,3
SHW,1/25/2013,6
YUM,1/25/2013,1
CTSH,1/25/2013,6
TER,1/25/2013,6
XRX,1/25/2013,2
AIZ,1/25/2013,6
QCOM,1/25/2013,-1
RSG,1/25/2013,6
COP,1/25/2013,6
RAI,1/25/2013,6
MCK,1/25/2013,6
FLS,1/25/2013,6
BRCM,1/25/2013,1
SIAL,1/25/2013,6
PLD,1/25/2013,2
STT,1/25/2013,6
XOM,1/25/2013,-1
PXP,1/25/2013,4
JPM,1/25/2013,-1
NFLX,1/25/2013,6
CELG,1/25/2013,1
BRK-B,1/25/2013,1
BBBY,1/25/2013,6
SJM,1/25/2013,6
JOSB,1/25/2013,6
FAST,1/25/2013,6
PLL,1/25/2013,6
JEF,1/25/2013,-3
WAT,1/25/2013,6
SEE,1/25/2013,6
DRI,1/25/2013,6
AMGN,1/25/2013,1
NOK,1/25/2013,1
UA,1/25/2013,1
MTB,1/25/2013,2
COL,1/25/2013,6
WAG,1/25/2013,3
TXT,1/25/2013,6
FISV,1/26/2013,1
NWSA,1/26/2013,2
PCG,1/26/2013,6
JCI,1/26/2013,6
PCP,1/26/2013,2
PFE,1/26/2013,6
ALXN,1/26/2013,6
M,1/26/2013,-1
CSC,1/26/2013,6
DVA,1/26/2013,2
SBUX,1/26/2013,4
HUM,1/26/2013,1
ARG,1/26/2013,2
HOG,1/26/2013,2
MET,1/26/2013,6
COL,1/26/2013,6
ARO,1/26/2013,6
TROW,1/26/2013,6
XL,1/26/2013,6
SEE,1/26/2013,6
WU,1/26/2013,6
TYC,1/26/2013,2
MMC,1/26/2013,6
VIAB,1/26/2013,6
CMCSA,1/26/2013,1
ACI,1/26/2013,2
BDX,1/26/2013,6
LSI,1/26/2013,6
DAL,1/26/2013,4
GD,1/26/2013,1
RAI,1/26/2013,6
MS,1/26/2013,1
GES,1/26/2013,3
FMC,1/26/2013,6
LO,1/26/2013,6
INTC,1/26/2013,1
TMO,1/26/2013,6
SWK,1/26/2013,2
AEO,1/26/2013,1
APA,1/26/2013,2
FLS,1/26/2013,6
DE,1/26/2013,6
PRU,1/26/2013,2
TIBX,1/26/2013,6
DIS,1/26/2013,2
EQT,1/26/2013,6
WFM,1/26/2013,6
AEP,1/26/2013,6
ICE,1/26/2013,6
HON,1/26/2013,3
NSC,1/26/2013,2
LOW,1/26/2013,-1
MWV,1/26/2013,6
VPRT,1/26/2013,1
JEC,1/26/2013,6
KMB,1/26/2013,6
PCCC,1/26/2013,1
UTX,1/26/2013,6
COG,1/26/2013,6
VLO,1/26/2013,6
GCI,1/26/2013,2
FTR,1/26/2013,2
GILD,1/26/2013,6
ETN,1/26/2013,6
BIIB,1/26/2013,2
MA,1/26/2013,6
IFF,1/26/2013,2
ZLC,1/26/2013,3
GLW,1/26/2013,1
TXT,1/26/2013,6
FLIR,1/26/2013,2
UNM,1/26/2013,6
OXY,1/26/2013,6
NOK,1/26/2013,-3
ALL,1/26/2013,2
DSW,1/26/2013,3
GRMN,1/26/2013,6
ARNA,1/26/2013,-3
NBR,1/26/2013,2
K,1/26/2013,6
TE,1/26/2013,6
CAH,1/26/2013,6
WMB,1/26/2013,2
FDO,1/26/2013,2
IGT,1/26/2013,6
A,1/26/2013,6
XOM,1/26/2013,-3
STZ,1/26/2013,6
HPQ,1/26/2013,1
NVDA,1/26/2013,1
UA,1/26/2013,1
SNDK,1/26/2013,6
PPL,1/26/2013,6
AVB,1/26/2013,6
SCG,1/26/2013,6
LM,1/26/2013,6
MON,1/26/2013,6
WPI,1/26/2013,6
CPB,1/26/2013,6
MJN,1/26/2013,6
GIS,1/26/2013,6
CAM,1/26/2013,6
AAPL,1/26/2013,2
YUM,1/26/2013,1
PSX,1/26/2013,2
DHR,1/26/2013,2
PNC,1/26/2013,1
FRX,1/26/2013,2
EXC,1/26/2013,1
YHOO,1/26/2013,1
TEG,1/26/2013,2
AES,1/26/2013,6
BRCM,1/26/2013,1
TWC,1/26/2013,2
GPC,1/26/2013,6
SLM,1/26/2013,6
FFIV,1/26/2013,6
EMN,1/26/2013,6
APD,1/26/2013,1
MMM,1/26/2013,2
MCD,1/26/2013,-3
TSO,1/26/2013,6
HOV,1/26/2013,6
NKE,1/26/2013,-1
ISRG,1/26/2013,6
FITB,1/26/2013,1
EXPE,1/26/2013,6
CMI,1/26/2013,6
MNST,1/26/2013,6
KIM,1/26/2013,6
FSLR,1/26/2013,2
EFX,1/26/2013,2
DOV,1/26/2013,3
SJM,1/26/2013,6
NILE,1/26/2013,6
BMS,1/26/2013,6
MO,1/26/2013,6
MDLZ,1/26/2013,1
AMAT,1/26/2013,6
GWW,1/26/2013,1
OI,1/26/2013,6
T,1/26/2013,-1
PETM,1/26/2013,-3
SIRI,1/26/2013,5
MUR,1/26/2013,6
CI,1/26/2013,6
MU,1/26/2013,1
FCX,1/26/2013,-3
GE,1/26/2013,1
SNI,1/26/2013,6
RF,1/26/2013,3
VTR,1/26/2013,6
PRGO,1/26/2013,6
CB,1/26/2013,6
CME,1/26/2013,3
LLL,1/26/2013,6
NOC,1/26/2013,6
CNX,1/26/2013,6
BTU,1/26/2013,1
DHI,1/26/2013,2
SRCL,1/26/2013,6
HAR,1/26/2013,2
SD,1/26/2013,-1
ADM,1/26/2013,6
HRL,1/26/2013,6
UNH,1/26/2013,6
JOY,1/26/2013,6
BLL,1/26/2013,6
GNW,1/26/2013,2
ROST,1/26/2013,6
SRE,1/26/2013,6
NFLX,1/26/2013,2
JCP,1/26/2013,1
WEC,1/26/2013,2
LEG,1/26/2013,2
HOT,1/26/2013,2
CAG,1/26/2013,6
PLD,1/26/2013,2
CMA,1/26/2013,2
TMK,1/26/2013,6
V,1/26/2013,2
EXPR,1/26/2013,6
PHM,1/26/2013,2
PKI,1/26/2013,6
ORCL,1/26/2013,6
AIV,1/26/2013,6
COP,1/26/2013,6
DNR,1/26/2013,6
NTAP,1/26/2013,1
C,1/26/2013,-1
CIM,1/26/2013,1
AZO,1/26/2013,1
SFLY,1/26/2013,3
SNA,1/26/2013,6
MAT,1/26/2013,1
HCN,1/26/2013,6
ATVI,1/26/2013,-1
MSFT,1/26/2013,2
DLPH,1/26/2013,6
X,1/26/2013,2
MPC,1/26/2013,6
EIX,1/26/2013,6
PETS,1/26/2013,1
MDT,1/26/2013,2
MCO,1/26/2013,2
NWL,1/26/2013,6
FLR,1/26/2013,2
FAST,1/26/2013,6
OKE,1/26/2013,2
AIZ,1/26/2013,6
JBL,1/26/2013,6
HBAN,1/26/2013,4
PGR,1/26/2013,2
CVS,1/26/2013,4
ETR,1/26/2013,6
EL,1/26/2013,3
ZMH,1/26/2013,6
CBS,1/26/2013,2
TAP,1/26/2013,6
WMT,1/26/2013,6
ABT,1/26/2013,6
COF,1/26/2013,6
DUK,1/26/2013,3
SKS,1/26/2013,2
TRIP,1/26/2013,6
AEE,1/26/2013,2
TJX,1/26/2013,6
VRSN,1/26/2013,3
SWN,1/26/2013,6
CAT,1/26/2013,-1
LYB,1/26/2013,6
DPS,1/26/2013,2
KR,1/26/2013,-1
BCR,1/26/2013,6
XRAY,1/26/2013,6
LEN,1/26/2013,1
MYL,1/26/2013,1
TSN,1/26/2013,6
COST,1/26/2013,2
BMC,1/26/2013,2
ZION,1/26/2013,6
LLY,1/26/2013,2
BBY,1/26/2013,2
CSCO,1/26/2013,-3
WM,1/26/2013,6
WAG,1/26/2013,3
MAS,1/26/2013,6
STI,1/26/2013,6
PM,1/26/2013,2
AMZN,1/26/2013,1
ZNGA,1/26/2013,4
CHRW,1/26/2013,6
ATI,1/26/2013,2
AVY,1/26/2013,6
IBM,1/26/2013,5
ABC,1/26/2013,3
PBCT,1/26/2013,6
EOG,1/26/2013,3
FTI,1/26/2013,2
AIG,1/26/2013,-1
EXPD,1/26/2013,6
TWX,1/26/2013,2
BKS,1/26/2013,1
CELG,1/26/2013,1
MOS,1/26/2013,6
DTE,1/26/2013,6
PH,1/26/2013,6
HP,1/26/2013,6
ESRX,1/26/2013,1
SHW,1/26/2013,2
PXP,1/26/2013,4
DLX,1/26/2013,1
DO,1/26/2013,6
INTU,1/26/2013,2
CCL,1/26/2013,6
AN,1/26/2013,6
WAT,1/26/2013,6
BA,1/26/2013,-1
AON,1/26/2013,2
NOV,1/26/2013,6
APH,1/26/2013,6
BIG,1/26/2013,2
GRPN,1/26/2013,-1
CVX,1/26/2013,1
KO,1/26/2013,-1
NTRS,1/26/2013,6
FE,1/26/2013,6
FDX,1/26/2013,6
KSS,1/26/2013,6
CERN,1/26/2013,6
XLNX,1/26/2013,6
CINF,1/26/2013,6
CFN,1/26/2013,6
SYY,1/26/2013,2
HES,1/26/2013,6
NI,1/26/2013,6
DISCA,1/26/2013,6
OMC,1/26/2013,6
AMGN,1/26/2013,1
BEN,1/26/2013,6
DDS,1/26/2013,3
MRK,1/26/2013,2
NE,1/26/2013,6
VZ,1/26/2013,-3
QCOM,1/26/2013,-1
PXD,1/26/2013,6
TSS,1/26/2013,6
JNJ,1/26/2013,6
NU,1/26/2013,6
P,1/26/2013,4
DGX,1/26/2013,2
BAC,1/26/2013,-1
RRC,1/26/2013,6
ADI,1/26/2013,2
XYL,1/26/2013,6
PCS,1/26/2013,6
VALE,1/26/2013,1
GAS,1/26/2013,2
